satici_tip,Metrekare,Oda_Sayisi,il,Ilce,Mahalle,Tarih,fiyat
Sahibinden,98.0,2+1,Mugla,Bodrum,Gündoğan,10 Mayıs  2025,9250000
Sahibinden,86.0,2+1,Mugla,Bodrum,Turgutreis,10 Mayıs  2025,10800000
Sahibinden,120.0,2+1,Mugla,Fethiye,Köyler,10 Mayıs  2025,2950000
Sahibinden,145.0,3+1,Mugla,Menteşe,Merkez,10 Mayıs  2025,7000000
Sahibinden,130.0,3+1,Mugla,Menteşe,Merkez,10 Mayıs  2025,5750000
Sahibinden,95.0,2+1,Mugla,Dalaman,Bilinmiyor,10 Mayıs  2025,2595000
Sahibinden,130.0,2+1,Mugla,Fethiye,Bilinmiyor,10 Mayıs  2025,6150000
Sahibinden,135.0,2+1,Mugla,Fethiye,Bilinmiyor,10 Mayıs  2025,8650000
Sahibinden,125.0,4+1,Mugla,Fethiye,Göcek,10 Mayıs  2025,18500000
Sahibinden,90.0,2+1,Mugla,Bodrum,Yalıkavak,10 Mayıs  2025,14500000
Sahibinden,140.0,3+1,Mugla,Bodrum,Turgutreis,10 Mayıs  2025,12400000
Sahibinden,160.0,3+1,Mugla,Marmaris,Bilinmiyor,10 Mayıs  2025,14000000
Sahibinden,80.0,2+1,Mugla,Milas,Güllük,10 Mayıs  2025,2950000
Sahibinden,145.0,3+1,Mugla,Milas,Bilinmiyor,10 Mayıs  2025,4800000
Sahibinden,140.0,4+1,Mugla,Fethiye,Bilinmiyor,10 Mayıs  2025,9000000
Sahibinden,55.0,1+1,Mugla,Datça,Bilinmiyor,09 Mayıs  2025,4250000
Sahibinden,140.0,3+1,Mugla,Dalaman,Bilinmiyor,09 Mayıs  2025,3400000
Sahibinden,70.0,2+1,Mugla,Bodrum,Mumcular,09 Mayıs  2025,3600000
Sahibinden,95.0,2+1,Mugla,Fethiye,Bilinmiyor,09 Mayıs  2025,5750000
Sahibinden,50.0,1+1,Mugla,Ortaca,Dalyan,09 Mayıs  2025,3450000
Sahibinden,120.0,3+1,Mugla,Ula,Bilinmiyor,09 Mayıs  2025,6500000
Sahibinden,100.0,3.5+1,Mugla,Bodrum,Turgutreis,09 Mayıs  2025,11950000
Sahibinden,55.0,2+1,Mugla,Fethiye,Bilinmiyor,09 Mayıs  2025,4850000
Sahibinden,120.0,2+1,Mugla,Milas,Güllük,09 Mayıs  2025,6000000
Sahibinden,90.0,2+1,Mugla,Bodrum,Mumcular,09 Mayıs  2025,3600000
Sahibinden,120.0,3+1,Mugla,Bodrum,Mumcular,09 Mayıs  2025,5000000
Sahibinden,55.0,1+1,Mugla,Dalaman,Bilinmiyor,09 Mayıs  2025,2750000
Sahibinden,72.0,1+1,Mugla,Milas,Güllük,09 Mayıs  2025,4100000
Sahibinden,90.0,2+1,Mugla,Bodrum,Bitez,09 Mayıs  2025,8500000
Sahibinden,130.0,3+1,Mugla,Fethiye,Bilinmiyor,09 Mayıs  2025,6000000
Sahibinden,70.0,1+1,Mugla,Milas,Bilinmiyor,09 Mayıs  2025,6100000
Sahibinden,50.0,1+1,Mugla,Datça,Bilinmiyor,09 Mayıs  2025,5200000
Sahibinden,160.0,2+1,Mugla,Ula,Gökova,08 Mayıs  2025,3100000
Sahibinden,120.0,3+1,Mugla,Milas,Bilinmiyor,09 Mayıs  2025,3475000
Sahibinden,65.0,1+1,Mugla,Datça,Köyler,09 Mayıs  2025,5950000
Sahibinden,110.0,2+1,Mugla,Bodrum,Gümüşlük,09 Mayıs  2025,10950000
Sahibinden,150.0,3+1,Mugla,Fethiye,Bilinmiyor,09 Mayıs  2025,10350000
Sahibinden,160.0,2+1,Mugla,Menteşe,Merkez,09 Mayıs  2025,4900000
Sahibinden,200.0,3+1,Mugla,Milas,Bilinmiyor,09 Mayıs  2025,38750000
Sahibinden,130.0,3+1,Mugla,Menteşe,Merkez,09 Mayıs  2025,5000000
Sahibinden,93.0,2+1,Mugla,Ula,Gökova,09 Mayıs  2025,7250000
Sahibinden,60.0,1+1,Mugla,Dalaman,Bilinmiyor,09 Mayıs  2025,3100000
Sahibinden,135.0,3+1,Mugla,Ortaca,Bilinmiyor,09 Mayıs  2025,3750000
Sahibinden,90.0,2+1,Mugla,Yatağan,Köyler,08 Mayıs  2025,3050000
Sahibinden,95.0,2+1,Mugla,Bodrum,Mumcular,08 Mayıs  2025,4800000
Sahibinden,120.0,3+1,Mugla,Ortaca,Bilinmiyor,08 Mayıs  2025,4750000
Sahibinden,185.0,3+1,Mugla,Datça,Bilinmiyor,08 Mayıs  2025,9500000
Sahibinden,240.0,4+1,Mugla,Menteşe,Merkez,08 Mayıs  2025,12975000
Sahibinden,55.0,1+1,Mugla,Datça,Bilinmiyor,08 Mayıs  2025,6500000
Sahibinden,80.0,2+1,Mugla,Fethiye,Bilinmiyor,08 Mayıs  2025,4600000
Sahibinden,85.0,2+1,Mugla,Bodrum,Mumcular,08 Mayıs  2025,4250000
Sahibinden,100.0,2+1,Mugla,Ortaca,Dalyan,08 Mayıs  2025,7900000
Sahibinden,30.0,Stüdyo (1+0),Mugla,Fethiye,Bilinmiyor,12 Mayıs  2025,1500000
Sahibinden,55.0,1+1,Mugla,Marmaris,Bilinmiyor,08 Mayıs  2025,14300000
Sahibinden,75.0,2+1,Mugla,Ula,Bilinmiyor,08 Mayıs  2025,3750000
Sahibinden,125.0,3+1,Mugla,Fethiye,Bilinmiyor,08 Mayıs  2025,7250000
Sahibinden,103.0,2+1,Mugla,Menteşe,Merkez,08 Mayıs  2025,5600000
Sahibinden,120.0,3+1,Mugla,Marmaris,Bilinmiyor,08 Mayıs  2025,6600000
Sahibinden,85.0,2+1,Mugla,Datça,Bilinmiyor,07 Mayıs  2025,7000000
Sahibinden,90.0,2+1,Mugla,Milas,Bilinmiyor,07 Mayıs  2025,3800000
Sahibinden,110.0,2+1,Mugla,Bodrum,Turgutreis,07 Mayıs  2025,6600000
Sahibinden,100.0,2+1,Mugla,Datça,Bilinmiyor,07 Mayıs  2025,9400000
Sahibinden,125.0,3+1,Mugla,Dalaman,Bilinmiyor,07 Mayıs  2025,3750000
Sahibinden,135.0,3+1,Mugla,Menteşe,Merkez,07 Mayıs  2025,8000000
Sahibinden,45.0,1+1,Mugla,Marmaris,Beldeler,07 Mayıs  2025,4500000
Sahibinden,75.0,2+1,Mugla,Bodrum,Konacık,07 Mayıs  2025,7200000
Sahibinden,250.0,5+1,Mugla,Marmaris,Bilinmiyor,07 Mayıs  2025,10449000
Sahibinden,160.0,2.5+1,Mugla,Datça,Bilinmiyor,07 Mayıs  2025,8450000
Sahibinden,180.0,4+1,Mugla,Datça,Bilinmiyor,07 Mayıs  2025,9450000
Sahibinden,55.0,1+1,Mugla,Dalaman,Bilinmiyor,07 Mayıs  2025,3750000
Sahibinden,145.0,3+1,Mugla,Fethiye,Bilinmiyor,07 Mayıs  2025,8700000
Sahibinden,115.0,2+1,Mugla,Bodrum,Turgutreis,07 Mayıs  2025,11250000
Sahibinden,120.0,2+1,Mugla,Dalaman,Köyler,07 Mayıs  2025,4250000
Sahibinden,100.0,2+1,Mugla,Seydikemer,Merkez,07 Mayıs  2025,3500000
Sahibinden,130.0,3+1,Mugla,Milas,Bilinmiyor,07 Mayıs  2025,5800000
Sahibinden,75.0,2+1,Mugla,Bodrum,Yalıkavak,07 Mayıs  2025,9400000
Sahibinden,95.0,2+1,Mugla,Marmaris,Beldibi,07 Mayıs  2025,6400000
Sahibinden,120.0,2+1,Mugla,Bodrum,Gümüşlük,07 Mayıs  2025,8950000
Sahibinden,60.0,1+1,Mugla,Ortaca,Bilinmiyor,07 Mayıs  2025,2950000
Sahibinden,75.0,2+1,Mugla,Ula,Akyaka,06 Mayıs  2025,11250000
Sahibinden,133.0,3+1,Mugla,Köyceğiz,Bilinmiyor,07 Mayıs  2025,7800000
Sahibinden,160.0,3+1,Mugla,Menteşe,Merkez,06 Mayıs  2025,9000000
Sahibinden,160.0,4+1,Mugla,Dalaman,Bilinmiyor,08 Mayıs  2025,5700000
Sahibinden,90.0,2+1,Mugla,Ula,Akyaka,06 Mayıs  2025,6990000
Sahibinden,75.0,2+1,Mugla,Ula,Bilinmiyor,06 Mayıs  2025,3850000
Sahibinden,110.0,2+1,Mugla,Menteşe,Merkez,06 Mayıs  2025,4990000
Sahibinden,145.0,3+1,Mugla,Ortaca,Bilinmiyor,06 Mayıs  2025,5500000
Sahibinden,125.0,3+1,Mugla,Datça,Bilinmiyor,06 Mayıs  2025,7695000
Sahibinden,65.0,2+1,Mugla,Bodrum,Yalıkavak,06 Mayıs  2025,6700000
Sahibinden,186.0,3+1,Mugla,Menteşe,Merkez,06 Mayıs  2025,12000000
Sahibinden,53.0,1+1,Mugla,Milas,Köyler,06 Mayıs  2025,4000000
Sahibinden,200.0,4+2,Mugla,Fethiye,Bilinmiyor,06 Mayıs  2025,6750000
Sahibinden,150.0,3+1,Mugla,Marmaris,İçmeler,06 Mayıs  2025,8900000
Sahibinden,125.0,3+1,Mugla,Kavaklıdere,Köyler,06 Mayıs  2025,3550000
Sahibinden,80.0,2+1,Mugla,Bodrum,Turgutreis,06 Mayıs  2025,6950000
Sahibinden,55.0,1+1,Mugla,Dalaman,Bilinmiyor,06 Mayıs  2025,3700000
Sahibinden,130.0,3+1,Mugla,Menteşe,Merkez,05 Mayıs  2025,5300000
Sahibinden,115.0,2+1,Mugla,Milas,Bilinmiyor,05 Mayıs  2025,3750000
Sahibinden,155.0,3+1,Mugla,Menteşe,Merkez,05 Mayıs  2025,7750000
Sahibinden,95.0,2+1,Mugla,Menteşe,Merkez,05 Mayıs  2025,4250000
Sahibinden,140.0,3+1,Mugla,Köyceğiz,Bilinmiyor,05 Mayıs  2025,6100000
Sahibinden,220.0,4+1,Mugla,Marmaris,Bilinmiyor,05 Mayıs  2025,14500000
Sahibinden,121.0,3+1,Mugla,Dalaman,Bilinmiyor,05 Mayıs  2025,5000000
Sahibinden,115.0,3+1,Mugla,Bodrum,Turgutreis,05 Mayıs  2025,15000000
Sahibinden,130.0,2+1,Mugla,Bodrum,Güvercinlik,05 Mayıs  2025,9750000
Sahibinden,100.0,2+1,Mugla,Bodrum,Gündoğan,05 Mayıs  2025,30000000
Sahibinden,120.0,3+1,Mugla,Milas,Bilinmiyor,05 Mayıs  2025,7300000
Sahibinden,130.0,3+1,Mugla,Kavaklıdere,Köyler,06 Mayıs  2025,8900000
Sahibinden,110.0,4+1,Mugla,Bodrum,Gümüşlük,05 Mayıs  2025,7450000
Sahibinden,100.0,2+1,Mugla,Kavaklıdere,Merkez,05 Mayıs  2025,2875000
Sahibinden,220.0,4+1,Mugla,Menteşe,Merkez,05 Mayıs  2025,9975000
Sahibinden,70.0,1+1,Mugla,Dalaman,Bilinmiyor,05 Mayıs  2025,2650000
Sahibinden,130.0,3+1,Mugla,Bodrum,Mumcular,05 Mayıs  2025,3650000
Sahibinden,150.0,3+1,Mugla,Bodrum,Yalıkavak,05 Mayıs  2025,7350000
Sahibinden,60.0,1+1,Mugla,Milas,Güllük,05 Mayıs  2025,3190000
Sahibinden,170.0,3+1,Mugla,Fethiye,Bilinmiyor,05 Mayıs  2025,11100000
Sahibinden,60.0,1+1,Mugla,Bodrum,Bitez,05 Mayıs  2025,8750000
Sahibinden,85.0,2+1,Mugla,Bodrum,Konacık,05 Mayıs  2025,8750000
Sahibinden,142.0,2+1,Mugla,Bodrum,Yalıkavak,05 Mayıs  2025,22400000
Sahibinden,53.0,1+1,Mugla,Milas,Köyler,05 Mayıs  2025,4200000
Sahibinden,45.0,1+1,Mugla,Menteşe,Merkez,05 Mayıs  2025,2890000
Sahibinden,130.0,3+1,Mugla,Ortaca,Bilinmiyor,05 Mayıs  2025,3450000
Sahibinden,112.0,2+1,Mugla,Milas,Güllük,05 Mayıs  2025,8260000
Sahibinden,75.0,1+1,Mugla,Menteşe,Merkez,05 Mayıs  2025,3650000
Sahibinden,85.0,2+1,Mugla,Menteşe,Merkez,05 Mayıs  2025,12500000
Sahibinden,90.0,2+1,Mugla,Menteşe,Merkez,04 Mayıs  2025,6000000
Sahibinden,90.0,2+1,Mugla,Menteşe,Merkez,04 Mayıs  2025,4800000
Sahibinden,120.0,3+1,Mugla,Menteşe,Merkez,04 Mayıs  2025,7000000
Sahibinden,75.0,1+1,Mugla,Fethiye,Bilinmiyor,04 Mayıs  2025,5250000
Sahibinden,120.0,3+1,Mugla,Bodrum,Turgutreis,04 Mayıs  2025,7200000
Sahibinden,135.0,3+1,Mugla,Marmaris,Armutalan,04 Mayıs  2025,12500000
Sahibinden,125.0,2+1,Mugla,Milas,Bilinmiyor,04 Mayıs  2025,7950000
Sahibinden,80.0,2+1,Mugla,Bodrum,Yalıkavak,04 Mayıs  2025,14500000
Sahibinden,135.0,3+1,Mugla,Menteşe,Merkez,04 Mayıs  2025,6700000
Sahibinden,160.0,3+1,Mugla,Marmaris,Beldibi,04 Mayıs  2025,11750000
Sahibinden,110.0,2+1,Mugla,Dalaman,Bilinmiyor,03 Mayıs  2025,3850000
Sahibinden,290.0,10 Üzeri,Mugla,Menteşe,Merkez,03 Mayıs  2025,6100000
Sahibinden,110.0,2+1,Mugla,Ortaca,Bilinmiyor,03 Mayıs  2025,1970000
Sahibinden,55.0,2+1,Mugla,Milas,Bilinmiyor,03 Mayıs  2025,2100000
Sahibinden,82.0,2+1,Mugla,Fethiye,Bilinmiyor,03 Mayıs  2025,6550000
Sahibinden,130.0,2+1,Mugla,Menteşe,Merkez,03 Mayıs  2025,4250000
Sahibinden,110.0,3+1,Mugla,Milas,Bilinmiyor,03 Mayıs  2025,6000000
Sahibinden,220.0,3+1,Mugla,Marmaris,Armutalan,03 Mayıs  2025,22500000
Sahibinden,135.0,3+1,Mugla,Köyceğiz,Bilinmiyor,03 Mayıs  2025,6500000
Sahibinden,90.0,2+1,Mugla,Bodrum,Yalıkavak,03 Mayıs  2025,32000000
Sahibinden,145.0,3+1,Mugla,Ortaca,Bilinmiyor,03 Mayıs  2025,6650000
Sahibinden,45.0,1+1,Mugla,Marmaris,Bilinmiyor,03 Mayıs  2025,5999999
Sahibinden,75.0,1+1,Mugla,Marmaris,Bilinmiyor,03 Mayıs  2025,5850000
Sahibinden,100.0,2+1,Mugla,Köyceğiz,Bilinmiyor,03 Mayıs  2025,4250000
Sahibinden,100.0,2+1,Mugla,Bodrum,Gümüşlük,03 Mayıs  2025,12000000
Sahibinden,150.0,3+1,Mugla,Menteşe,Merkez,03 Mayıs  2025,7200000
Sahibinden,280.0,6+1,Mugla,Milas,Bilinmiyor,03 Mayıs  2025,6750000
Sahibinden,60.0,1+1,Mugla,Marmaris,Bilinmiyor,03 Mayıs  2025,6725000
Sahibinden,55.0,1+1,Mugla,Milas,Ören,03 Mayıs  2025,4500000
Sahibinden,107.0,3+1,Mugla,Bodrum,Turgutreis,02 Mayıs  2025,8100000
Sahibinden,95.0,2+1,Mugla,Milas,Bilinmiyor,02 Mayıs  2025,6000000
Sahibinden,110.0,2+1,Mugla,Seydikemer,Merkez,02 Mayıs  2025,12000000
Sahibinden,60.0,1+1,Mugla,Milas,Güllük,02 Mayıs  2025,4000000
Sahibinden,55.0,1+1,Mugla,Marmaris,Bilinmiyor,02 Mayıs  2025,4450000
Sahibinden,45.0,Stüdyo (1+0),Mugla,Marmaris,Bilinmiyor,02 Mayıs  2025,5500000
Sahibinden,148.0,3+1,Mugla,Menteşe,Merkez,02 Mayıs  2025,8000000
Sahibinden,114.0,2+1,Mugla,Seydikemer,Merkez,02 Mayıs  2025,3850000
Sahibinden,130.0,3+1,Mugla,Kavaklıdere,Köyler,02 Mayıs  2025,4000000
Sahibinden,65.0,1+1,Mugla,Dalaman,Bilinmiyor,02 Mayıs  2025,2650000
Sahibinden,85.0,2+1,Mugla,Dalaman,Bilinmiyor,02 Mayıs  2025,3950000
Sahibinden,95.0,2+1,Mugla,Bodrum,Konacık,02 Mayıs  2025,8500000
Sahibinden,45.0,1+1,Mugla,Milas,Bilinmiyor,02 Mayıs  2025,2700000
Sahibinden,72.0,2+1,Mugla,Seydikemer,Merkez,02 Mayıs  2025,3580000
Sahibinden,80.0,2+1,Mugla,Dalaman,Bilinmiyor,01 Mayıs  2025,3480000
Sahibinden,150.0,3+1,Mugla,Menteşe,Merkez,01 Mayıs  2025,11250000
Sahibinden,130.0,3+1,Mugla,Ula,Bilinmiyor,01 Mayıs  2025,7250000
Sahibinden,80.0,2+1,Mugla,Bodrum,Mumcular,01 Mayıs  2025,3400000
Sahibinden,140.0,4+2,Mugla,Milas,Bilinmiyor,01 Mayıs  2025,5200000
Sahibinden,60.0,1+1,Mugla,Dalaman,Bilinmiyor,01 Mayıs  2025,2600000
Sahibinden,220.0,4+1,Mugla,Marmaris,Bilinmiyor,01 Mayıs  2025,15995000
Sahibinden,80.0,2+1,Mugla,Milas,Güllük,01 Mayıs  2025,4995000
Sahibinden,100.0,3+1,Mugla,Milas,Güllük,01 Mayıs  2025,5600000
Sahibinden,55.0,2+1,Mugla,Kavaklıdere,Bilinmiyor,01 Mayıs  2025,2350000
Sahibinden,115.0,3+1,Mugla,Ortaca,Bilinmiyor,01 Mayıs  2025,4800000
Sahibinden,140.0,3+1,Mugla,Milas,Bilinmiyor,01 Mayıs  2025,5000000
Sahibinden,220.0,3+1,Mugla,Bodrum,Göltürkbükü,01 Mayıs  2025,69920000
Sahibinden,100.0,2+1,Mugla,Fethiye,Karaçulha,01 Mayıs  2025,5650000
Sahibinden,145.0,2+1,Mugla,Milas,Bilinmiyor,01 Mayıs  2025,3700000
Sahibinden,86.0,2+1,Mugla,Ortaca,Bilinmiyor,01 Mayıs  2025,3650000
Sahibinden,60.0,1+1,Mugla,Bodrum,Gündoğan,30 Nisan  2025,5650000
Sahibinden,110.0,2+1,Mugla,Bodrum,Turgutreis,30 Nisan  2025,21500000
Sahibinden,85.0,2+1,Mugla,Bodrum,Gümüşlük,30 Nisan  2025,9500000
Sahibinden,135.0,3+1,Mugla,Fethiye,Bilinmiyor,30 Nisan  2025,7850000
Sahibinden,90.0,2+1,Mugla,Bodrum,Yalıkavak,30 Nisan  2025,8650000
Sahibinden,120.0,2+1,Mugla,Fethiye,Bilinmiyor,30 Nisan  2025,6895000
Sahibinden,130.0,3+1,Mugla,Fethiye,Çiftlik,30 Nisan  2025,6750000
Sahibinden,130.0,3+1,Mugla,Menteşe,Merkez,30 Nisan  2025,7500000
Sahibinden,90.0,2+1,Mugla,Bodrum,Yalıkavak,30 Nisan  2025,9875000
Sahibinden,145.0,3+1,Mugla,Fethiye,Göcek,02 Mayıs  2025,23000000
Sahibinden,60.0,1+1,Mugla,Ortaca,Bilinmiyor,29 Nisan  2025,2750000
Sahibinden,79.0,2+1,Mugla,Bodrum,Konacık,29 Nisan  2025,4600000
Sahibinden,140.0,3+1,Mugla,Menteşe,Merkez,29 Nisan  2025,7000000
Sahibinden,100.0,1+1,Mugla,Marmaris,Köyler,29 Nisan  2025,28000000
Sahibinden,2.122,3+1,Mugla,Milas,Bilinmiyor,29 Nisan  2025,4250000
Sahibinden,80.0,2+1,Mugla,Bodrum,Mumcular,29 Nisan  2025,3550000
Sahibinden,110.0,3+1,Mugla,Bodrum,Turgutreis,29 Nisan  2025,11750000
Sahibinden,65.0,1+1,Mugla,Dalaman,Bilinmiyor,29 Nisan  2025,2750000
Sahibinden,70.0,2+1,Mugla,Bodrum,Mumcular,29 Nisan  2025,3750000
Sahibinden,47.0,1+1,Mugla,Milas,Güllük,29 Nisan  2025,3500000
Sahibinden,145.0,3+1,Mugla,Menteşe,Merkez,29 Nisan  2025,7150000
Sahibinden,60.0,1+1,Mugla,Dalaman,Bilinmiyor,29 Nisan  2025,3450000
Sahibinden,135.0,3+1,Mugla,Bodrum,Yalıkavak,29 Nisan  2025,61000000
Sahibinden,72.0,2+1,Mugla,Bodrum,Göltürkbükü,29 Nisan  2025,13999999
Sahibinden,220.0,3+1,Mugla,Bodrum,Göltürkbükü,29 Nisan  2025,83030000
Sahibinden,951.0,2+1,Mugla,Ortaca,Köyler,29 Nisan  2025,9800000
Sahibinden,120.0,2+1,Mugla,Köyceğiz,Bilinmiyor,29 Nisan  2025,4550000
Sahibinden,170.0,4+1,Mugla,Dalaman,Bilinmiyor,29 Nisan  2025,4600000
Sahibinden,90.0,3+1,Mugla,Fethiye,Ölüdeniz,28 Nisan  2025,7100000
Sahibinden,105.0,2+1,Mugla,Datça,Bilinmiyor,28 Nisan  2025,9700000
Sahibinden,150.0,2+1,Mugla,Bodrum,Yalıkavak,28 Nisan  2025,14350000
Sahibinden,120.0,3+1,Mugla,Fethiye,Bilinmiyor,28 Nisan  2025,4500000
Sahibinden,124.0,3+1,Mugla,Menteşe,Merkez,28 Nisan  2025,6600000
Sahibinden,140.0,3+1,Mugla,Menteşe,Merkez,28 Nisan  2025,9500000
Sahibinden,85.0,2+1,Mugla,Bodrum,Bitez,28 Nisan  2025,8500000
Sahibinden,113.0,3+1,Mugla,Datça,Bilinmiyor,28 Nisan  2025,6100000
Sahibinden,161.0,3+1,Mugla,Ortaca,Bilinmiyor,28 Nisan  2025,6100000
Sahibinden,88.0,2+1,Mugla,Kavaklıdere,Bilinmiyor,28 Nisan  2025,2500000
Sahibinden,135.0,3+1,Mugla,Köyceğiz,Bilinmiyor,28 Nisan  2025,5850000
Sahibinden,270.0,2+1,Mugla,Milas,Güllük,28 Nisan  2025,8750000
Sahibinden,105.0,2+1,Mugla,Dalaman,Bilinmiyor,28 Nisan  2025,4850000
Sahibinden,60.0,1+1,Mugla,Milas,Köyler,28 Nisan  2025,3650000
Sahibinden,90.0,2+1,Mugla,Milas,Bilinmiyor,28 Nisan  2025,3650000
Sahibinden,95.0,2+1,Mugla,Menteşe,Merkez,28 Nisan  2025,3649000
Sahibinden,51.0,1+1,Mugla,Seydikemer,Merkez,29 Nisan  2025,2700000
Sahibinden,90.0,1+1,Mugla,Ortaca,Bilinmiyor,27 Nisan  2025,3250000
Sahibinden,120.0,2+1,Mugla,Milas,Güllük,27 Nisan  2025,8900000
Sahibinden,90.0,2+1,Mugla,Milas,Bilinmiyor,27 Nisan  2025,3550000
Sahibinden,90.0,2+1,Mugla,Fethiye,Ölüdeniz,27 Nisan  2025,6800000
Sahibinden,70.0,1+1,Mugla,Fethiye,Bilinmiyor,27 Nisan  2025,8275000
Sahibinden,75.0,2+1,Mugla,Bodrum,Turgutreis,27 Nisan  2025,8500000
Sahibinden,70.0,2+1,Mugla,Menteşe,Merkez,27 Nisan  2025,3750000
Sahibinden,85.0,2+1,Mugla,Dalaman,Bilinmiyor,27 Nisan  2025,4700000
Sahibinden,136.0,3+1,Mugla,Dalaman,Bilinmiyor,27 Nisan  2025,3450000
Sahibinden,120.0,2+1,Mugla,Fethiye,Bilinmiyor,27 Nisan  2025,4850000
Sahibinden,215.0,4+2,Mugla,Dalaman,Bilinmiyor,27 Nisan  2025,6750000
Sahibinden,58.0,2+1,Mugla,Menteşe,Merkez,27 Nisan  2025,2350000
Sahibinden,110.0,2+1,Mugla,Dalaman,Bilinmiyor,27 Nisan  2025,3200000
Sahibinden,110.0,2+1,Mugla,Menteşe,Merkez,27 Nisan  2025,4900000
Sahibinden,100.0,3+1,Mugla,Köyceğiz,Bilinmiyor,27 Nisan  2025,5500000
Sahibinden,240.0,5+2,Mugla,Fethiye,Bilinmiyor,27 Nisan  2025,14800000
Sahibinden,45.0,1+1,Mugla,Ula,Bilinmiyor,26 Nisan  2025,2540000
Sahibinden,118.0,3+1,Mugla,Dalaman,Bilinmiyor,26 Nisan  2025,3450000
Sahibinden,55.0,1+1,Mugla,Dalaman,Bilinmiyor,26 Nisan  2025,3050000
Sahibinden,100.0,2+1,Mugla,Bodrum,Bitez,26 Nisan  2025,14500000
Sahibinden,138.0,3+1,Mugla,Milas,Bilinmiyor,26 Nisan  2025,4350000
Sahibinden,120.0,2+1,Mugla,Fethiye,Bilinmiyor,26 Nisan  2025,3450000
Sahibinden,126.0,2+1,Mugla,Marmaris,Köyler,26 Nisan  2025,36000000
Sahibinden,50.0,1+1,Mugla,Menteşe,Merkez,26 Nisan  2025,2500000
Sahibinden,215.0,4+1,Mugla,Dalaman,Bilinmiyor,26 Nisan  2025,6700000
Sahibinden,140.0,3+1,Mugla,Menteşe,Merkez,26 Nisan  2025,6150000
Sahibinden,90.0,2+1,Mugla,Köyceğiz,Bilinmiyor,26 Nisan  2025,4550000
Sahibinden,90.0,2+1,Mugla,Milas,Ören,26 Nisan  2025,5250000
Sahibinden,400.0,3+1,Mugla,Bodrum,Bilinmiyor,26 Nisan  2025,52000000
Sahibinden,95.0,2+1,Mugla,Bodrum,Turgutreis,26 Nisan  2025,5800000
Sahibinden,90.0,2+1,Mugla,Dalaman,Bilinmiyor,26 Nisan  2025,3690000
Sahibinden,135.0,3+1,Mugla,Fethiye,Bilinmiyor,26 Nisan  2025,8150000
Sahibinden,67.0,1+1,Mugla,Marmaris,Bilinmiyor,26 Nisan  2025,9500000
Sahibinden,140.0,3+1,Mugla,Marmaris,İçmeler,26 Nisan  2025,8200000
Sahibinden,170.0,3+1,Mugla,Bodrum,Göltürkbükü,26 Nisan  2025,26500000
Sahibinden,137.0,3+1,Mugla,Menteşe,Merkez,26 Nisan  2025,6250000
Sahibinden,37.0,Stüdyo (1+0),Mugla,Marmaris,Bilinmiyor,26 Nisan  2025,3150000
Sahibinden,62.0,1+1,Mugla,Milas,Ören,26 Nisan  2025,5250000
Sahibinden,51.0,1+1,Mugla,Marmaris,Bilinmiyor,26 Nisan  2025,6250000
Sahibinden,51.0,1+1,Mugla,Dalaman,Bilinmiyor,26 Nisan  2025,2975000
Sahibinden,120.0,3+1,Mugla,Milas,Bilinmiyor,26 Nisan  2025,3900000
Sahibinden,70.0,2+1,Mugla,Menteşe,Merkez,25 Nisan  2025,2500000
Sahibinden,105.0,2+1,Mugla,Fethiye,Bilinmiyor,25 Nisan  2025,7600000
Sahibinden,62.0,Stüdyo (1+0),Mugla,Marmaris,Bilinmiyor,25 Nisan  2025,7800000
Sahibinden,55.0,1+1,Mugla,Dalaman,Bilinmiyor,25 Nisan  2025,3400000
Sahibinden,180.0,4+1,Mugla,Marmaris,Armutalan,25 Nisan  2025,10500000
Sahibinden,60.0,1+1,Mugla,Datça,Bilinmiyor,25 Nisan  2025,6750000
Sahibinden,200.0,2+1,Mugla,Marmaris,İçmeler,27 Nisan  2025,12900000
Sahibinden,170.0,3+1,Mugla,Ortaca,Bilinmiyor,25 Nisan  2025,6600000
Sahibinden,150.0,3+1,Mugla,Bodrum,Turgutreis,25 Nisan  2025,11000000
Sahibinden,100.0,1+1,Mugla,Bodrum,Bitez,25 Nisan  2025,9500000
Sahibinden,140.0,3+1,Mugla,Menteşe,Merkez,25 Nisan  2025,7000000
Sahibinden,100.0,2+1,Mugla,Ortaca,Bilinmiyor,24 Nisan  2025,3400000
Sahibinden,220.0,4+1,Mugla,Fethiye,Bilinmiyor,24 Nisan  2025,9250000
Sahibinden,130.0,3+1,Mugla,Fethiye,Bilinmiyor,24 Nisan  2025,3900000
Sahibinden,75.0,1+1,Mugla,Bodrum,Bilinmiyor,25 Nisan  2025,3900000
Sahibinden,70.0,1+1,Mugla,Ortaca,Bilinmiyor,22 Nisan  2025,2725000
Sahibinden,65.0,2+1,Mugla,Bodrum,Konacık,12 Nisan  2025,4750000
Sahibinden,80.0,2+1,Mugla,Dalaman,Bilinmiyor,10 Nisan  2025,3850000
Sahibinden,90.0,2+1,Mugla,Bodrum,Gündoğan,09 Nisan  2025,9700000
Sahibinden,65.0,1+1,Mugla,Milas,Bilinmiyor,04 Nisan  2025,6250000
Sahibinden,150.0,3+1,Mugla,Köyceğiz,Bilinmiyor,04 Nisan  2025,5750000
